N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,321,0,0
1,0,106,0,215
2,0,58,0,263
3,0,44,0,277
4,0,31,0,290
5,0,22,0,299
6,0,17,0,304
7,0,14,0,307
8,0,13,0,308
9,0,12,0,309
10,0,10,0,311
11,0,10,0,311
12,0,10,0,311
13,0,10,0,311
14,0,9,0,312
15,0,8,0,313
16,0,7,0,314
17,0,7,0,314
18,0,7,0,314
19,0,5,0,316
20,0,5,0,316
21,0,4,0,317
22,0,3,0,318
23,0,3,0,318
24,0,3,0,318
25,0,3,0,318
26,0,3,0,318
27,0,3,0,318
28,0,3,0,318
29,0,3,0,318
30,0,3,0,318
31,0,3,0,318
32,0,3,0,318
33,0,2,0,319
34,0,1,0,320
35,0,1,0,320
36,0,1,0,320
37,0,1,0,320
38,0,1,0,320
39,0,1,0,320
40,0,1,0,320
41,0,1,0,320
42,0,1,0,320
43,0,1,0,320
44,0,0,0,321
45,0,0,0,321
46,0,0,0,321
47,0,0,0,321
48,0,0,0,321
49,0,0,0,321
50,0,0,0,321
51,0,0,0,321
