N. OF MEMBERS (AT LEAST) EXCEEDING VRE,HITS,FALSE ALARMS,MISSES,CORRECT NEGATIVES
0,0,321,0,0
1,0,53,0,268
2,0,27,0,294
3,0,21,0,300
4,0,17,0,304
5,0,17,0,304
6,0,15,0,306
7,0,14,0,307
8,0,13,0,308
9,0,12,0,309
10,0,10,0,311
11,0,8,0,313
12,0,5,0,316
13,0,5,0,316
14,0,5,0,316
15,0,5,0,316
16,0,5,0,316
17,0,5,0,316
18,0,5,0,316
19,0,4,0,317
20,0,4,0,317
21,0,4,0,317
22,0,3,0,318
23,0,3,0,318
24,0,2,0,319
25,0,2,0,319
26,0,2,0,319
27,0,2,0,319
28,0,2,0,319
29,0,1,0,320
30,0,1,0,320
31,0,1,0,320
32,0,1,0,320
33,0,1,0,320
34,0,1,0,320
35,0,1,0,320
36,0,1,0,320
37,0,1,0,320
38,0,1,0,320
39,0,1,0,320
40,0,1,0,320
41,0,1,0,320
42,0,0,0,321
43,0,0,0,321
44,0,0,0,321
45,0,0,0,321
46,0,0,0,321
47,0,0,0,321
48,0,0,0,321
49,0,0,0,321
50,0,0,0,321
51,0,0,0,321
